"Country.Name","ISO.Code","Quantile","Indicator","Subgroup","X1950.5","X1951.5","X1952.5","X1953.5","X1954.5","X1955.5","X1956.5","X1957.5","X1958.5","X1959.5","X1960.5","X1961.5","X1962.5","X1963.5","X1964.5","X1965.5","X1966.5","X1967.5","X1968.5","X1969.5","X1970.5","X1971.5","X1972.5","X1973.5","X1974.5","X1975.5","X1976.5","X1977.5","X1978.5","X1979.5","X1980.5","X1981.5","X1982.5","X1983.5","X1984.5","X1985.5","X1986.5","X1987.5","X1988.5","X1989.5","X1990.5","X1991.5","X1992.5","X1993.5","X1994.5","X1995.5","X1996.5","X1997.5","X1998.5","X1999.5","X2000.5","X2001.5","X2002.5","X2003.5","X2004.5","X2005.5","X2006.5","X2007.5","X2008.5","X2009.5","X2010.5","X2011.5","X2012.5","X2013.5","X2014.5","X2015.5","X2016.5","X2017.5","X2018.5","X2019.5"
"Luxembourg","LUX","Lower","Under-five Mortality Rate","Total",58.09517402,56.56957245,54.59112139,52.22689062,49.68833028,47.23826542,44.78295493,42.46299324,40.14388334,37.87118112,35.66407364,33.56732859,31.62179006,29.92667222,28.3969743,27.06464947,25.82127882,24.61382119,23.4242893,22.22466356,21.05325116,19.88639525,18.71907681,17.60952763,16.56434601,15.61543933,14.78232787,14.06697603,13.45413886,12.92539614,12.45399801,12.01637511,11.60131437,11.20446209,10.79099753,10.35080311,9.900074065,9.452770042,8.97789227,8.503652512,8.018245559,7.52801383,7.053834403,6.583096698,6.134193326,5.726042519,5.352641887,5.028665966,4.737369478,4.4742065,4.237797446,4.019970661,3.818827234,3.629377805,3.446035134,3.267024156,3.109952217,2.96874706,2.850329725,2.755682362,2.685292859,2.633345088,2.597028887,2.569334799,2.527725157,2.482780215,2.412593501,2.33287509,2.24044407,2.13266248
"Luxembourg","LUX","Median","Under-five Mortality Rate","Total",62.37670642,59.65553544,57.03842461,54.44523143,51.86206224,49.28606,46.7594597,44.33758079,42.02825373,39.82332363,37.70849001,35.6915409,33.77613362,31.98942105,30.3419294,28.82768437,27.41424805,26.07799605,24.8005245,23.55343286,22.32286058,21.11008755,19.91790367,18.75908354,17.69223576,16.70547147,15.83367582,15.08995844,14.43093917,13.86890602,13.3655884,12.91216002,12.48250923,12.04444314,11.60250771,11.14545827,10.67641368,10.1942934,9.698645041,9.195087154,8.684291514,8.16629538,7.651531474,7.158859457,6.693597215,6.264564517,5.873674535,5.520959376,5.20945679,4.933518436,4.680054319,4.447629164,4.227463597,4.017516797,3.819863745,3.631918452,3.460871247,3.311789727,3.187220848,3.085072122,3.011717252,2.959538792,2.928431732,2.908831346,2.899606995,2.896675171,2.882277782,2.849346315,2.804009679,2.750469348
"Luxembourg","LUX","Upper","Under-five Mortality Rate","Total",66.79748175,62.87908006,59.65187709,56.80000607,54.12253229,51.40477412,48.82930759,46.318518,43.99741691,41.90697333,39.87940586,37.97386475,36.02541169,34.17129203,32.41285888,30.69871299,29.10773344,27.60813333,26.22781751,24.90567016,23.64863821,22.39310276,21.17438913,19.97189729,18.85914144,17.84747698,16.95974303,16.16564257,15.49146735,14.90961489,14.386143,13.92213753,13.46005363,12.99070709,12.51433052,12.0300124,11.5247896,11.0034467,10.48533084,9.960625767,9.410725853,8.866132413,8.31872217,7.777420746,7.281109137,6.826744162,6.412232307,6.040207808,5.710497319,5.423161614,5.152489345,4.907570407,4.674371619,4.461183297,4.252125402,4.05924166,3.878646258,3.710988378,3.573269723,3.463149931,3.377086428,3.323726443,3.293965111,3.29718501,3.318164679,3.368988345,3.431657004,3.483447882,3.522675935,3.561222365
"Macedonia","MKD","Lower","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.56277876,52.87322823,51.53433186,49.57460601,47.85478886,47.27127416,46.35194789,43.41197634,38.8232048,34.59585404,33.2081148,32.73024917,30.83318728,27.16326663,23.13278776,20.56746721,18.90753377,17.52974166,16.29826921,15.09033657,14.35775947,13.86199394,13.51924951,13.3658669,13.00774856,12.58728364,11.89432142,10.99562089,10.14625927,9.46183906,9.402416284,9.837193911,10.6093137,11.51492371,11.79924168,11.04718682,9.270145996,7.20924622,5.403439955
"Macedonia","MKD","Median","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.58200724,55.00591756,53.05346574,50.91725298,49.22264732,48.48186413,47.5541603,44.62060029,39.7945178,35.73349586,34.18074834,33.75824945,31.93189755,28.02088462,24.05401405,21.3664247,19.68217006,18.30995893,16.96900261,15.82574583,15.02057057,14.52291022,14.21577488,14.00959517,13.74241583,13.25881737,12.54968498,11.64982344,10.71875628,10.08423135,9.997749504,10.46716828,11.39947529,12.51199666,12.97295923,11.97194737,9.944000616,7.832201783,6.123426772
"Macedonia","MKD","Upper","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.25764158,57.16759608,54.66592702,52.26329483,50.555644,49.71062182,48.79129043,45.91049074,40.78927049,36.92478588,35.16820741,34.80520524,33.07529467,28.88207255,24.97240986,22.18333299,20.48694955,19.14056445,17.67976287,16.58020419,15.70762685,15.2090739,14.94189527,14.6905308,14.51761117,13.975252,13.25521192,12.35491738,11.32896885,10.74357253,10.63140087,11.12984693,12.26667425,13.71277885,14.41036201,12.99206409,10.63838328,8.471991247,6.919487677
"Madagascar","MDG","Lower","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.291348,126.452887,130.1793678,133.7059329,136.8963843,140.1884552,143.2820647,146.2593976,149.0853409,151.8439516,154.369682,156.8331994,159.0890455,161.7360959,164.2353807,165.7306791,166.2364937,165.532649,163.6238883,160.5730299,156.5430188,151.8250937,146.8565081,141.8987953,137.3724371,132.9587342,128.510342,123.8769767,119.02763,114.0730677,108.9003445,103.8053677,98.69382382,93.8979679,89.22308789,84.92842991,80.99321126,77.05705668,73.47781829,70.07451796,66.87732538,63.88402296,61.09523134,58.48680133,56.10525282,53.81022833,51.60634817,49.37037323,47.14948929,44.81391181,42.59840103,40.28283816
"Madagascar","MDG","Median","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.770463,147.7262714,149.6261623,151.6833887,153.8850316,156.333721,158.8621571,161.5397021,163.8811105,166.087029,168.1829544,170.3375903,172.6178338,175.0224382,177.2033372,178.6931652,179.1464371,178.2030984,175.8734659,172.3021188,167.8413917,162.7281361,157.3102311,152.1956884,147.2640106,142.4442955,137.7794226,132.901046,127.7989874,122.4980315,117.1353873,111.7818014,106.5422004,101.6290297,96.95225543,92.52970453,88.37028529,84.40803341,80.71894833,77.25589832,74.07939303,71.11936875,68.45372212,66.02198191,63.74677875,61.6934529,59.7618129,57.87019829,55.97633434,54.12789836,52.30847604,50.60302925
"Madagascar","MDG","Upper","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.9748382,172.2515454,171.6520735,172.1258754,172.7399564,174.2213528,176.1048967,178.3293225,179.9347785,181.5906977,183.2803487,185.0191253,187.1048506,189.5279519,191.5870103,193.2627692,193.6060485,192.5169317,189.7045991,185.4845676,180.4531201,174.7727309,168.8416142,163.2677123,158.1243713,153.0738858,147.9944517,142.9118459,137.4446607,131.7952941,126.0398749,120.442873,115.0923318,109.9935787,105.2739212,100.6010203,96.26397048,92.14105688,88.29560943,84.84691097,81.69653165,78.85122245,76.37976646,74.06443264,72.08899021,70.44763193,68.96930786,67.46445652,66.31488462,65.29431557,64.49552529,63.92624269
"Malawi","MWI","Lower","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.0502928,305.484159,308.9389361,312.5614933,314.4320915,313.4959856,309.8248019,303.8544851,297.1389429,289.9980854,282.3402396,274.6029911,266.1451755,256.6935469,247.2419629,238.9742236,232.3601293,228.1754322,228.1262825,231.7332259,236.0251623,239.4000509,240.0486038,238.5333259,234.7401962,229.0330102,222.0606918,214.9905187,207.6457134,200.9473372,194.5548359,190.2083738,185.8884381,180.4532327,172.9542456,162.5923746,149.7383711,135.6511094,122.4538989,110.9144085,102.2043959,96.53302802,92.37507937,87.06567637,82.20827107,77.42330001,71.50582477,64.60579803,56.98067885,49.84758698,43.60084091,38.31199324,33.79264828,30.09492622,27.01547548
"Malawi","MWI","Median","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.0212023,351.1784911,349.3857871,347.4575232,344.6699252,341.3377218,336.4445638,329.8575251,322.1947833,313.5369427,304.3105168,294.854091,285.2388611,275.0147111,264.5089321,255.9012064,248.634203,244.384806,243.9663141,247.1268923,251.3669253,254.4893049,255.4757118,253.5129688,248.919907,242.8136013,235.3883691,227.8037599,220.1630113,212.7537242,206.2916689,201.4469016,197.038529,191.3043283,183.3817661,172.627618,158.9823745,144.2944352,130.5305428,118.8021729,109.7065456,103.5892043,99.42986641,94.46963267,89.80719135,84.9157999,78.5864675,71.18613825,63.88390788,57.99192787,53.76302265,50.04835449,46.86405848,43.88517654,41.63453444
"Malawi","MWI","Upper","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.2001418,404.1991349,395.3591674,387.0844221,379.157749,372.8848869,365.7313658,358.0558618,348.9763906,338.2210454,327.5736546,316.5190237,305.8257189,294.5993327,282.7941989,273.6601027,265.9505423,261.6158105,260.7649333,262.9368467,267.7048117,270.8050442,271.5977946,268.9356978,263.5416618,257.1281811,249.2945761,241.5494609,233.4562122,225.4158331,218.8545615,213.4250365,208.5509245,202.6315433,194.4272834,183.4945972,169.039971,153.7573047,139.4295719,127.4362907,117.9240165,111.2253639,106.8350133,102.4266276,98.1894562,93.42987164,86.29768724,78.2918001,71.49291074,67.14019421,64.97793689,63.41261664,62.54596947,61.52674685,60.91885999
"Malaysia","MYS","Lower","Under-five Mortality Rate","Total",137.9969607,133.2488852,127.9326191,122.6026835,117.0613364,111.5316255,106.2702938,101.0568843,95.46747942,89.95296324,84.2676646,78.79327811,73.57162667,68.85491842,64.67886363,61.08186828,57.96934428,55.4045045,53.23236089,51.41191369,49.79719617,48.21697842,46.5767501,44.66533894,42.51195633,40.1082166,37.64666988,35.1448147,32.74303866,30.45888172,28.29164959,26.35116592,24.63640847,23.06312089,21.64546016,20.3978645,19.31467788,18.34768798,17.53652749,16.8085339,16.13332334,15.47563313,14.80499866,14.17401905,13.58302053,13.10798457,12.65180839,12.13530254,11.50784941,10.77759058,10.00262324,9.272588163,8.71608595,8.381853955,8.176123381,8.052434542,7.979022949,7.948361436,7.948204186,7.94107725,7.91005922,7.857252902,7.814291946,7.808679672,7.834642429,7.898107431,7.991580991,8.096322245,8.169864252,8.140500379
"Malaysia","MYS","Median","Under-five Mortality Rate","Total",166.3241713,156.9234377,148.2371156,140.1717193,132.5961956,125.5199273,118.7704232,112.1342956,105.5838144,99.02010981,92.56885908,86.29855516,80.53128072,75.27482562,70.57549863,66.47685959,62.98710343,59.98576249,57.42400148,55.24335255,53.26608899,51.34672506,49.36709374,47.21264017,44.91194919,42.44051136,39.90107764,37.34624145,34.85646924,32.46791595,30.24243701,28.16832865,26.23633547,24.50941219,22.95810487,21.57405648,20.33202109,19.22771731,18.24556633,17.36830386,16.56502866,15.8172648,15.10688151,14.43904226,13.85145277,13.35920302,12.89733563,12.36874294,11.72880007,10.99272621,10.19283682,9.451151479,8.887401314,8.537940234,8.332586495,8.206686972,8.131708733,8.099821908,8.09905901,8.095538265,8.058818333,8.00334393,7.962477826,7.957410166,7.98987808,8.052986496,8.150045801,8.279626638,8.430284409,8.55149066
"Malaysia","MYS","Upper","Under-five Mortality Rate","Total",199.9771621,184.7546596,171.5932701,159.9889495,149.8409825,140.9694755,132.6768515,124.6871999,116.6444533,109.0024085,101.509749,94.54131129,88.21330987,82.31155467,77.06737092,72.57190395,68.5645605,65.11177435,61.96714081,59.30471592,56.8556664,54.55410498,52.33735664,49.96109662,47.4661834,44.89181389,42.26030529,39.65016881,37.09653067,34.66646533,32.2853529,30.05632932,28.00721259,26.12471041,24.39861518,22.83933509,21.42131505,20.1571101,18.99328114,17.94723274,16.99564441,16.15814923,15.41133391,14.72544768,14.131404,13.62260937,13.14953984,12.61102879,11.94991113,11.20384328,10.38536581,9.634055882,9.058692812,8.695344194,8.49583012,8.366325028,8.288390758,8.259785392,8.253434477,8.250052951,8.210113153,8.151957944,8.114903624,8.108550602,8.146826169,8.209846028,8.311712847,8.464362685,8.698760309,8.994082035
"Maldives","MDV","Lower","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.0531031,242.7311786,238.0892266,232.5132605,226.2525769,219.1474617,211.6692455,203.2106492,193.8420346,184.6710348,175.3542006,166.1029494,157.6470647,149.4199745,141.5704436,134.0801593,127.0106781,120.4931709,114.2284206,108.4503387,102.8209824,97.37142331,92.1910264,87.38523011,82.7872662,78.36630372,73.98052726,69.57313551,65.35881868,61.039217,56.68045699,52.430247,48.09944768,43.72943108,39.49137803,35.34113485,31.42063078,27.80990204,24.71436159,24.80593322,19.79982207,17.93280888,16.39535283,15.11240321,14.02220699,13.07461921,12.26166326,11.51658567,10.8369401,10.15190335,9.48021734,8.800804974,8.093211852,7.363819329,6.675479976
"Maldives","MDV","Median","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.4598175,295.2869781,285.9665906,276.9365023,267.5914971,257.6494528,247.3350445,236.2485055,224.2796233,212.1774881,200.2930437,188.8055814,178.1120805,168.0075749,158.5588237,149.7937886,141.6169088,134.0485531,126.8614727,119.9591602,113.4814296,107.3507428,101.4925121,95.99053223,90.81134097,85.84773712,81.08355593,76.40118383,71.68683907,67.01102648,62.30429624,57.561664,52.80530664,48.09491596,43.42045682,38.86515679,34.52073915,30.52451406,26.97606155,26.90835884,21.33645265,19.2183768,17.46789775,16.0388236,14.85990195,13.86667019,13.00207397,12.23398803,11.51554668,10.82676039,10.14629916,9.476072227,8.82475975,8.201450138,7.617413506
"Maldives","MDV","Upper","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.8224221,361.4121889,346.622052,332.471177,318.7088423,304.8102895,290.4272498,275.6572574,260.3682134,244.7909446,229.672192,215.3731803,202.0617032,189.3585026,177.7093534,167.3948607,157.4497852,148.5984906,140.1256451,132.3034861,124.9295308,118.1923599,111.7502253,105.6278276,99.72519127,94.2666804,88.89635906,83.66554678,78.53063836,73.47513577,68.36527245,63.17803069,57.93685077,52.81557892,47.79431693,42.80133127,37.97965316,33.48263439,29.51507795,29.29272552,23.1017828,20.6401634,18.64815725,17.0420973,15.74732221,14.68440513,13.7743284,12.96868158,12.22573806,11.51117829,10.84605008,10.20061907,9.624155992,9.106569865,8.674616639
"Mali","MLI","Lower","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.2631775,358.0928054,356.9136376,355.0621738,352.6574483,349.4149707,345.8711431,342.526029,338.4642186,333.8958988,328.4334168,322.5800635,316.0703721,308.9807804,301.8260351,294.5304677,287.1310795,279.9503028,272.6215209,265.3331302,257.879615,250.7237837,244.0389281,237.6209994,231.7155836,226.1954039,221.0647466,216.4132518,212.2470829,208.5269487,205.4444701,202.4677088,199.1145598,195.4333142,191.2026575,186.6093739,181.494586,176.0089541,170.0977635,164.1604647,158.0835643,152.0755215,146.4070015,140.8497562,135.5615812,130.3809379,125.2027485,120.2416141,115.205341,110.1567767,104.9863937,99.90806059,94.85220117,90.04974152,85.37575887,80.84543114,75.95847283
"Mali","MLI","Median","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.5633929,413.4591969,406.4564143,399.8968401,393.3867091,387.2751664,381.4010978,375.8322237,370.0090546,363.6812104,356.8692881,349.5205359,341.503546,333.2310409,324.8207264,316.3559285,307.8926011,299.8166541,291.5283942,283.40696,275.3702013,267.6376992,260.1637252,253.0711282,246.5192986,240.5451779,234.9979853,229.9622897,225.535213,221.6267096,218.1089049,214.75994,211.3158026,207.6216522,203.4650215,198.7053561,193.2606868,187.197914,180.8994423,174.5475061,168.184387,162.090192,156.302961,150.7251498,145.3156624,140.1206064,135.1499525,130.2849676,125.5497905,121.0721726,116.7172463,112.5342455,108.586504,104.7664583,101.0624223,97.4103156,94.03541831
"Mali","MLI","Upper","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490.603082,474.5744403,461.2832418,449.107522,437.5860476,427.8297438,418.7317538,410.9894376,402.8901094,395.0365713,386.9742276,378.401693,368.9366948,358.649681,349.1832275,339.5940199,329.7456859,320.6047622,311.3708666,302.2914105,293.5401797,285.0647445,277.0374562,269.2755108,262.1960691,255.5747806,249.6209255,244.2203119,239.4398141,235.2827978,231.5525796,227.9650602,224.5283199,220.955678,216.6410847,211.7192542,205.857036,199.584239,192.9097698,186.1811271,179.5836523,173.3729565,167.4647932,161.8102883,156.467288,151.3351339,146.4536776,141.6750622,137.3788638,133.3871457,129.967269,126.77804,123.8326539,121.2410512,119.0092448,117.4052251,116.5008564
"Malta","MLT","Lower","Under-five Mortality Rate","Total",96.86085082,96.27224288,92.90893382,86.67578552,78.31859733,69.03121338,59.99958475,52.18757285,46.22825929,41.90312838,38.86487293,36.77383311,35.31143433,34.25295745,33.34230617,32.41162009,31.39380059,30.28912907,29.10153839,27.82326805,26.4999074,25.21085644,23.91939161,22.65853225,21.43413357,20.27030979,19.18710293,18.1851568,17.33810357,16.58863831,15.93314037,15.34233075,14.76119883,14.20655201,13.63204117,13.06291771,12.51784784,11.96107101,11.46840496,11.01680473,10.60341597,10.20971596,9.831728107,9.456456086,9.07756778,8.685377006,8.295897837,7.912482113,7.549213282,7.21427812,6.937129391,6.702095418,6.512654767,6.363500618,6.265500055,6.200627645,6.165537644,6.151069334,6.152261269,6.164281877,6.18997612,6.222456477,6.247140791,6.263213946,6.244335665,6.209738771,6.116571677,5.982497581,5.788320956,5.552240586
"Malta","MLT","Median","Under-five Mortality Rate","Total",101.0818595,99.1915386,95.36859477,88.9312579,80.48192739,71.09639316,61.86423282,53.94235408,47.85103253,43.4415531,40.31987363,38.20194723,36.75348189,35.66832606,34.7420097,33.83111701,32.82524287,31.70197143,30.46731858,29.17087267,27.85021832,26.51222224,25.18832338,23.88390725,22.60465143,21.40396838,20.28318732,19.26290437,18.35985316,17.56999836,16.87202977,16.24504489,15.65838644,15.08342559,14.49946861,13.91366735,13.34201683,12.78278748,12.26448585,11.80006476,11.36181179,10.95588332,10.56525552,10.17292228,9.780377962,9.378592302,8.976647903,8.581275733,8.215688864,7.878275548,7.584637649,7.337289586,7.142103808,6.994813724,6.890478772,6.819543461,6.780265508,6.772207859,6.775051926,6.787375027,6.811560648,6.835781794,6.868696049,6.912249272,6.960266589,7.01439106,7.061327766,7.090448674,7.061621566,6.982737629
"Malta","MLT","Upper","Under-five Mortality Rate","Total",105.3598615,102.1258901,97.88489491,91.32462959,82.7548373,73.2326869,63.82796033,55.75973206,49.5246426,45.0277958,41.83286237,39.68949483,38.2249799,37.14755,36.2387793,35.32659478,34.28379168,33.16024882,31.8877982,30.58074955,29.22339921,27.85195355,26.49855727,25.15142128,23.84516807,22.61370462,21.42854816,20.37026153,19.43917721,18.63502467,17.9011784,17.2527954,16.632373,16.02056641,15.40853113,14.79778915,14.20754505,13.64609149,13.11210919,12.63190687,12.19662165,11.76461991,11.37270293,10.96575043,10.5370396,10.11635054,9.710033546,9.315160486,8.939144237,8.580477468,8.281706755,8.033012699,7.830898004,7.672567815,7.550482727,7.487450897,7.442979661,7.438689566,7.446732797,7.472614131,7.498824578,7.517509692,7.56396378,7.629327874,7.739752646,7.918140207,8.144720661,8.386843412,8.594575193,8.777249831
"Marshall Islands","MHL","Lower","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,99.68387387,98.43054052,96.40640928,94.23320108,91.28759786,88.0721503,84.83410461,81.57006112,78.45650911,75.59085978,72.81038573,70.02028392,67.30764243,64.89185171,62.90753412,61.42739763,60.46255924,59.7517841,59.14364523,58.46791741,57.68787375,56.57602817,55.47194469,54.04291697,52.568055,51.02854414,49.65617324,48.23053585,46.79225898,45.26139174,43.65296276,42.12574503,40.59341248,39.14719619,37.81791658,36.73429303,35.98533627,35.56224018,35.30683256,35.26006805,35.27321828,35.26703569,35.16688612,35.03503017,34.81175592,34.62548131,34.41791595,34.11453329,33.74691769,33.24653826,32.53148972,31.77176191,30.73713805,29.58314294,28.19379256,26.71041186,25.26500194,23.84221315,22.3749545,21.04998433,19.81948287
"Marshall Islands","MHL","Median","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,126.835351,121.1073079,115.5563517,110.316293,105.5009989,100.9851818,96.97723532,93.16986237,89.51788531,86.05589811,82.64257456,79.44492919,76.55546851,73.98529975,71.92750559,70.41975901,69.33517527,68.57386246,67.94274538,67.19660916,66.42045237,65.43996746,64.32543464,62.97004679,61.45760308,59.95793291,58.34231561,56.71627431,54.93699129,53.12813237,51.2092531,49.31567099,47.31712139,45.48016831,43.84312676,42.48235096,41.62364222,41.07291466,40.89383825,40.89624323,40.93420001,40.93501879,40.90632948,40.74958861,40.51887273,40.24727296,39.98084385,39.69977561,39.43812723,39.16902199,38.98077458,38.74907391,38.43575957,37.98513856,37.3297335,36.59688805,35.68463777,34.73844619,33.78079145,32.82597645,31.81001793
"Marshall Islands","MHL","Upper","Under-five Mortality Rate","Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,158.1137764,145.7054603,135.808087,127.2092434,120.6527199,115.0446173,110.2227935,105.9292925,101.6224027,97.52648345,93.77923022,90.22906093,87.04410416,84.53883279,82.53143751,81.14083288,80.13996014,79.29582418,78.47606346,77.78192688,76.93635729,76.01689557,74.9983292,73.55435824,71.92643617,70.10685998,68.43797801,66.47039772,64.44385514,62.19135531,59.94326284,57.53959689,55.19114657,52.924415,50.86829646,49.27100111,48.09912117,47.47788951,47.36067463,47.47001553,47.58345492,47.61374756,47.61886963,47.40303651,47.19023621,46.90176549,46.51623295,46.15422404,46.00439832,46.03528552,46.30523945,46.91407032,47.57518733,48.10564043,48.70289592,49.26954547,49.64277617,50.18830611,50.37884755,50.50947727,50.58031401
"Mauritania","MRT","Lower","Under-five Mortality Rate","Total",268.8496207,264.5398302,259.7156623,255.2169798,250.6881475,245.6959736,240.9080613,236.7633195,232.3298013,227.7790682,223.1563854,218.0236841,212.8640302,207.6240763,202.4794499,197.4164922,192.6193437,187.7230562,182.8844705,179.2202084,176.4427998,175.1050268,174.6857182,174.590286,173.7313831,171.7615517,169.0969718,165.67515,161.6500397,157.3799945,153.0368585,148.7688867,144.0490928,139.010698,133.6656776,128.0481372,122.3069906,116.81153,112.0561599,108.5863511,105.9014136,104.3137032,103.3891895,102.8385356,102.667056,102.5937727,102.5502568,102.3139906,101.8037006,101.1955831,100.0576378,98.63404268,96.75196387,94.52571373,91.39477551,87.88871218,83.75729205,79.60858792,75.2668166,70.86785671,66.26879214,62.11307078,58.20744006,54.45217248,51.21397767,48.09693311,45.14694246,42.44480791,39.94840905,37.51238358
"Mauritania","MRT","Median","Under-five Mortality Rate","Total",307.8177883,303.0648577,298.1213964,292.8222114,287.7013019,282.0913233,276.4766928,270.5028334,264.4494973,258.1385543,251.3288463,244.7004602,237.9610453,231.5969687,225.2059381,218.932125,212.6202156,206.4823893,200.7236308,195.9050628,192.5727557,190.6806942,189.5836625,189.105531,188.0077189,185.9398881,182.8274391,178.781438,174.1445875,169.3571008,164.7548052,160.0450707,155.3689187,150.36013,145.027056,139.3182696,133.6057957,128.3716315,123.8830521,120.3311458,117.6645724,115.7485458,114.4684064,113.7201138,113.3852972,113.2622933,113.2837911,113.2627371,113.1760018,113.0361824,112.699518,112.3261544,111.8242278,111.2334323,110.1116807,108.6167619,106.6364006,104.224281,101.7378109,99.0785037,96.55106423,93.6557811,90.83959706,88.0655791,85.52919778,82.70511853,80.29597271,77.79046189,75.348315,72.89179949
"Mauritania","MRT","Upper","Under-five Mortality Rate","Total",353.1395867,348.8911186,344.6265805,338.7544037,333.1083745,326.7516009,319.8294932,312.2019629,303.9146478,294.4999305,284.9150993,275.7871215,267.5936449,258.8328324,250.5419915,242.479259,234.2977598,226.4950937,219.6284438,214.085193,210.0374142,207.1113857,205.4052837,204.2567154,203.3544637,200.9529287,197.3980191,192.7155985,187.624919,182.5874104,177.4896026,172.5638969,167.6263212,162.6307982,157.3584363,151.6007765,146.0133168,141.182157,136.8396189,133.3617143,130.4575947,128.077479,126.5780731,125.436546,124.9909948,124.8592914,125.2309476,125.5358926,126.1364227,126.5009715,127.0702757,128.0632969,129.6461709,131.7123691,133.4621032,134.5798475,136.0005909,137.382232,138.7696219,139.9048364,140.4410568,141.2641952,142.003875,142.2514113,142.5543985,142.5446042,142.2298479,142.0790998,140.5968812,140.0397067
"Mauritius","MUS","Lower","Under-five Mortality Rate","Total",101.4091228,124.2433941,142.4200145,146.4285996,133.5157824,116.2154266,107.9295695,106.5305577,106.5302638,105.4953454,101.5341582,96.31077537,90.22894182,84.74318528,82.09587303,82.46188178,88.61352219,95.53648527,94.82555334,85.43615982,76.16060115,75.71108485,79.8331584,79.54202336,71.7973738,61.28675795,53.8185143,48.81303264,45.29450316,42.66269195,39.59006703,36.21687241,32.64301777,29.86057436,28.39978634,27.54150839,27.52132764,27.31959564,26.15054398,24.19997357,22.00326213,20.7471036,20.21576341,20.22107556,20.79050255,21.24189973,21.69828178,21.6110131,20.76519897,19.44482748,17.80330917,16.63402754,15.73955062,15.14697146,14.96568822,14.7234161,14.61410088,14.35308834,14.01557412,13.79459395,13.56619056,13.82047828,14.0436927,14.03495884,13.86732093,13.52838537,13.55990858,13.85045715,14.3424567,14.50458908
"Mauritius","MUS","Median","Under-five Mortality Rate","Total",114.6064496,129.1051201,146.222515,150.8563239,136.7576161,119.4765026,110.7823504,109.2464848,109.4869315,107.9260056,104.2650414,98.67585285,92.4550623,87.1152743,84.04374185,84.81798097,90.87472111,97.97584749,97.45770964,87.45474965,78.38860354,77.72978158,81.83400655,81.81306961,73.56326165,63.14578644,55.32690542,50.25322624,46.74105523,43.91739731,40.97197442,37.41196601,33.81969088,31.08256675,29.50917956,28.79654015,28.67236555,28.4684378,27.32876747,25.16932562,23.00284668,21.63284954,21.09867295,21.1873282,21.67365458,22.29175812,22.68598466,22.60003013,21.79497744,20.35209205,18.77203229,17.4775375,16.56018751,16.00265949,15.73550656,15.60413945,15.43326595,15.19267244,14.90030374,14.60973219,14.49693913,14.66863794,14.940213,15.01787711,14.76713222,14.49342137,14.51128462,14.85838858,15.39227612,16.00942326
